DefaultSC.Earth.OrbitPeriod   
5544.855098067414             
DefaultSC.A1Gregorian      DefaultSC.EarthMJ2000Eq.X   DefaultSC.EarthMJ2000Eq.Y   DefaultSC.EarthMJ2000Eq.Z   DefaultSC.EarthMJ2000Eq.VX   DefaultSC.EarthMJ2000Eq.VY   DefaultSC.EarthMJ2000Eq.VZ   Sun.EarthMJ2000Eq.X       Sun.EarthMJ2000Eq.Y       Sun.EarthMJ2000Eq.Z       
01 Jan 2000 23:59:07.099   1088.12551385736            -4295.746463216658          -5119.471280412336          7.57287540365962             0.7925673131331537           0.9445449427991793           27784501.06300867         -132535565.7828263        -57460544.21808387        
02 Jan 2000 00:00:38.133   1770.511388817467           -4200.887779398279          -5006.423103183025          7.405651150630858            1.289602565547027            1.536888490509384            27787208.99435553         -132535087.1235699        -57460336.72358923        
02 Jan 2000 00:02:09.168   2434.078513516995           -4061.365032357197          -4840.146368148201          7.15968961906323             1.772930643429419            2.11289646372738             27789916.93665488         -132534608.4147348        -57460129.207624          
02 Jan 2000 00:03:40.203   3071.763287140758           -3878.663277634912          -4622.410895584651          6.83760878017073             2.23740657127167             2.666437319406914            27792624.85466614         -132534129.6625507        -57459921.67288865        
02 Jan 2000 00:05:11.238   3676.795420367418           -3654.721928897706          -4355.527988696692          6.442827582947833            2.678099015373567            3.191634122894474            27795332.78980795         -132533650.8596946        -57459714.11620871        
02 Jan 2000 00:06:42.274   4242.734845943487           -3391.924014035923          -4042.337629533895          5.979547013987103            3.090317168714691            3.682896588071311            27798040.71073875         -132533172.0117075        -57459506.53998617        
02 Jan 2000 00:08:13.309   4763.568067761707           -3093.061668944549          -3686.167356080117          5.452689267236403            3.46968092955901             4.135004712957579            27800748.63565213         -132532693.1153719        -57459298.94282629        
02 Jan 2000 00:09:44.344   5233.750392331634           -2761.31695421426           -3290.809400476153          4.867863926172423            3.812151661953312            4.543145438646858            27803456.52520355         -132532214.1776462        -57459091.32774543        
02 Jan 2000 00:11:15.380   5648.289896125583           -2400.212508292593          -2860.461879747265          4.231280971361694            4.114093355743142            4.902985536974871            27806164.41788478         -132531735.1917227        -57458883.69179258        
02 Jan 2000 00:12:46.415   6002.778437215691           -2013.587157996856          -2399.699729544325          3.549707784779066            4.372295214784874            5.210698530102358            27808872.31401256         -132531256.1575448        -57458676.0349431         
02 Jan 2000 00:14:17.451   6293.445024699156           -1605.55307492821           -1913.423645146382          2.830393621807903            4.584010530091697            5.463011017726482            27811580.20141266         -132530777.0772656        -57458468.35813043        
02 Jan 2000 00:15:48.487   6517.199412493987           -1180.448043715943          -1406.803196969287          2.080985465995016            4.746988432620535            5.657240518578694            27814288.08293571         -132530297.9503807        -57458260.6611359         
02 Jan 2000 00:17:19.523   6671.662051849699           -742.7928760826704          -885.2260786249118          1.309452955258263            4.859495710039149            5.791321470635323            27816995.95182098         -132529818.7780862        -57458052.94447799        
02 Jan 2000 00:18:50.558   6755.190875846541           -297.2413046268583          -354.2383926564503          0.5240000507559403           4.920336315981563            5.863828481342803            27819703.80498221         -132529339.5609286        -57457845.20839358        
02 Jan 2000 00:20:21.594   6766.898315970057           151.4691631300514           180.5139193274767           -0.2670216014148252          4.92886376455643             5.873991098817564            27822411.64034291         -132528860.2992756        -57457637.45304208        
02 Jan 2000 00:21:52.629   6706.660606627852           598.5676423499057           713.3451381811472           -1.055201515031466           4.884987907557705            5.821701888611186            27825119.45666806         -132528380.9933462        -57457429.67851847        
02 Jan 2000 00:23:23.664   6575.117227850968           1039.305164165006           1238.595663195364           -1.832167839045771           4.789174528540279            5.707515949948576            27827827.28189272         -132527901.6381955        -57457221.88267911        
02 Jan 2000 00:24:54.700   6373.668122043031           1468.990592303809           1750.674815865165           -2.589650674200378           4.642443315559664            5.532648499733223            27830535.08383529         -132527422.2395203        -57457014.06799351        
02 Jan 2000 00:26:25.736   6104.450844180762           1883.062829365749           2244.146891977255           -3.319609363856398           4.446351217867582            5.298955037829349            27833242.90991461         -132526942.7889248        -57456806.23082221        
02 Jan 2000 00:27:56.771   5770.334218753432           2277.10937893269            2713.75328307301            -4.014265216724725           4.202987825762539            5.008925840982249            27835950.69406739         -132526463.2981061        -57456598.37623581        
02 Jan 2000 00:29:27.806   5374.868583088963           2646.945111907169           3154.50634651506            -4.666240362282811           3.914939128894514            4.665642771647699            27838658.46329359         -132525983.7622842        -57456390.50216215        
02 Jan 2000 00:30:58.841   4922.255677594803           2988.640285858839           3561.722797644068           -5.268607145454101           3.585265584961455            4.272753141282211            27841366.23548667         -132525504.1782899        -57456182.60722746        
02 Jan 2000 00:32:29.877   4417.307786061695           3298.561112518159           3931.072056235083           -5.814959642135733           3.217472358381894            3.834434242174202            27844074.00627012         -132525024.5468979        -57455974.69176752        
02 Jan 2000 00:34:00.912   3865.396409008035           3573.410719892764           4258.625063246877           -6.299485870397721           2.815471935058561            3.355348793454225            27846781.7600298          -132524544.8708737        -57455766.75698121        
02 Jan 2000 00:35:31.947   3272.392705734478           3810.266194069779           4540.898425522943           -6.717033090648156           2.383540741646877            2.840593241952344            27849489.48406871         -132524065.1524674        -57455558.80384389        
02 Jan 2000 00:37:02.982   2644.594048841316           4006.612440710481           4774.89477034939            -7.063167499305129           1.926265649438857            2.295634008009585            27852197.21292161         -132523585.3855607        -57455350.82970331        
02 Jan 2000 00:38:34.018   1988.673254065344           4160.361539041204           4958.125810643151           -7.334208347514609           1.44850699446394             1.726263414550249            27854904.95230895         -132523105.5691391        -57455142.83411971        
02 Jan 2000 00:40:05.053   1311.614942427442           4269.876411179311           5088.640552956237           -7.527269667276056           0.9553522250406209           1.138544446385036            27857612.65741973         -132522625.7111432        -57454934.82053528        
02 Jan 2000 00:41:36.089   620.6078764547819           4333.994534280669           5165.053556512678           -7.640302073057082           0.4520374817872045           0.538717292907142            27860320.36775269         -132522145.8045733        -57454726.78591572        
02 Jan 2000 00:43:07.124   -76.99562256890124          4352.033500897572           5186.551559785057           -7.672102564024136           -0.05608196198367854         -0.06683587967378196         27863028.0613086          -132521665.8533283        -57454518.73195113        
02 Jan 2000 00:44:38.160   -773.7817195597554          4323.801666809975           5152.906170085642           -7.622333294866131           -0.5636060276252171          -0.6716795082301074          27865735.75011863         -132521185.8552755        -57454310.65771709        
02 Jan 2000 00:46:09.195   -1462.339779276091          4249.59928912358            5064.475219898848           -7.491523582122117           -1.065136967187081           -1.26938080725011            27868443.42476742         -132520705.8120842        -57454102.56393708        
02 Jan 2000 00:47:40.230   -2135.348705250685          4130.215612937172           4922.199294906593           -7.281064768332274           -1.555342250844052           -1.853584715156971           27871151.0835245          -132520225.7240613        -57453894.45074423        
02 Jan 2000 00:49:11.265   -2785.655527884709          3966.919573176576           4727.590652865497           -6.993193830508851           -2.029011808780031           -2.418082112529689           27873858.73606499         -132519745.5894914        -57453686.3173949         
02 Jan 2000 00:50:42.301   -3406.347572776411          3761.446628284132           4482.717532609014           -6.630970169541685           -2.481110597052574           -2.956872467660984           27876566.38887593         -132519265.4072237        -57453478.16339027        
02 Jan 2000 00:52:13.336   -3990.822769925446          3515.982101859659           4190.184301388209           -6.198246243549486           -2.906829809311072           -3.464224868306428           27879274.02997115         -132518785.1793838        -57453269.98965171        
02 Jan 2000 00:53:44.372   -4532.868853961455          3233.134838781114           3853.100059458912           -5.699621126843894           -3.301644564546527           -3.934746771267488           27881981.66863294         -132518304.9043251        -57453061.79546548        
02 Jan 2000 00:55:15.407   -5026.718315468146          2915.914720740421           3475.051844140756           -5.14040087257025            -3.661353932458779           -4.363431702766708           27884689.28123615         -132517824.5862384        -57452853.58264823        
02 Jan 2000 00:56:46.442   -5467.12271544102           2567.693952804995           3060.058492937796           -4.526530265652385           -3.98213506251545            -4.745723766948179           27887396.87566088         -132517344.2237265        -57452645.35059425        
02 Jan 2000 00:58:17.477   -5849.402169946841          2192.172956649172           2612.529996674536           -3.864532696732817           -4.260579227517794           -5.077560600926618           27890104.46655553         -132516863.8141906        -57452437.09817703        
02 Jan 2000 00:59:48.512   -6169.492279897147          1793.343564491301           2137.223635738226           -3.161445277587285           -4.493726006242324           -5.355414112073345           27892812.05727519         -132516383.357035         -57452228.8251383         
02 Jan 2000 01:01:19.547   -6423.987104765454          1375.449940152582           1639.197407610341           -2.424749949733031           -4.679094584575794           -5.57632778125634            27895519.62216637         -132515902.8568119        -57452020.53345145        
02 Jan 2000 01:02:50.582   -6610.183656815323          942.9308694635488           1123.741251251174           -1.662271749476545           -4.81471616415771            -5.73795528595639            27898227.1890588          -132515422.3085826        -57451812.22097556        
02 Jan 2000 01:04:21.618   -6726.101647182954          500.3834771026532           596.3338065118747           -0.8821148451394713          -4.899148345003863           -5.838577640810359           27900934.76547691         -132514941.7110109        -57451603.88713139        
02 Jan 2000 01:05:52.653   -6770.506999841779          52.51998144733256           62.59087657284259           -0.0925863011523342          -4.931492252574404           -5.877123608856087           27903642.30815488         -132514461.0717765        -57451395.53524805        
02 Jan 2000 01:07:23.689   -6742.928447979472          -395.905483768142           -471.8217826084317          0.6979329264088445           -4.911404626219301           -5.853184107980702           27906349.86303948         -132513980.3827231        -57451187.16178982        
02 Jan 2000 01:08:54.724   -6643.66002310564           -840.1168890862383          -1001.212320767598          1.481023281987015            -4.839099632191055           -5.767014371585038           27909057.37918076         -132513499.6528962        -57450978.77067789        
02 Jan 2000 01:10:25.759   -6473.755574780917          -1275.399757116858          -1519.962242537803          2.24837371878874             -4.715344871932786           -5.619529191446609           27911764.90762945         -132513018.8732319        -57450770.35798308        
02 Jan 2000 01:11:56.795   -6235.02125589611           -1697.123745111098          -2022.553320313098          2.991821509098621            -4.541455908516539           -5.412296394582812           27914472.43440859         -132512538.0462112        -57450561.9247809         
02 Jan 2000 01:13:27.831   -5929.996766101081          -2100.80253303334           -2503.63896607351           3.703457819622722            -4.319282604758719           -5.147520561650906           27917179.94312957         -132512057.1747444        -57450353.472333          
02 Jan 2000 01:14:58.866   -5561.924043690971          -2482.145968240083          -2958.106374993364          4.375719636177117            -4.051186319060737           -4.82801585000917            27919887.44533658         -132511576.2567815        -57450144.99975061        
02 Jan 2000 01:16:29.902   -5134.716887871146          -2837.099036953644          -3381.122969835093          5.001458465627647            -3.740017778917576           -4.45717962439126            27922594.9372239          -132511095.2929983        -57449936.50732673        
02 Jan 2000 01:18:00.937   -4652.92104155565           -3161.885697261881          -3768.18863908411           5.574017608105161            -3.389088006083347           -4.038957806867797           27925302.39953327         -132510614.2868163        -57449727.99654459        
02 Jan 2000 01:19:31.972   -4121.653067335143          -3453.057013172253          -4115.193100880681          6.087317011453362            -3.002123795135806           -3.577791818265678           27928009.86637537         -132510133.2321757        -57449519.46477725        
02 Jan 2000 01:21:03.007   -3546.564501155129          -3707.515197740108          -4418.444556504425          6.535895656322128            -2.583241603783522           -3.078587461847856           27930717.3203335          -132509652.1321706        -57449310.91336603        
02 Jan 2000 01:22:34.042   -2933.76952717865           -3922.555093766675          -4674.719125145173          6.914984681562661            -2.136894872785297           -2.546652141638038           27933424.76264068         -132509170.986582         -57449102.34221599        
02 Jan 2000 01:24:05.077   -2289.786258592174          -4095.889853552364          -4881.291447841224          7.220552654490479            -1.667831256147133           -1.987643891354269           27936132.18161086         -132508689.7974872        -57448893.75222753        
02 Jan 2000 01:25:36.112   -1621.454508090846          -4225.678426440712          -5035.96744585859           7.449354028062127            -1.181032726905308           -1.407499995260745           27938839.60652125         -132508208.5596825        -57448685.14114501        
02 Jan 2000 01:27:07.147   -935.8864459997703          -4310.53953654466           -5137.100978696504          7.598953781896333            -0.6816796375589812          -0.8123941570592386          27941547.01055129         -132507727.2779351        -57448476.51103493        
02 Jan 2000 01:28:38.182   -240.3639000538058          -4349.571688909467          -5183.617686503947          7.667762690691353            -0.1750759154299665          -0.2086473511903836          27944254.4216412          -132507245.9472781        -57448267.85974413        
02 Jan 2000 01:30:09.217   457.7121707370275           -4342.359324476377          -5175.022325279713          7.655048174672819            0.3333877394912718           0.3973160362655874           27946961.81538237         -132506764.5720505        -57448059.18915363        
02 Jan 2000 01:31:40.253   1150.926132516346           -4288.978832955653          -5111.405932735448          7.560944899553183            0.8383099383705623           0.9990588807605529           27949669.21635889         -132506283.1478812        -57447850.49736848        
02 Jan 2000 01:33:11.289   1831.903301331883           -4189.997674359644          -4993.444781379516          7.386453227901998            1.334319119406614            1.590179604219983            27952376.60752842         -132505801.6778           -57447641.78570214        
02 Jan 2000 01:34:42.324   2493.401523610612           -4046.468739220067          -4822.393657285705          7.133429276899057            1.816140253087147            2.164391671271575            27955083.98066391         -132505320.1632702        -57447433.0547889         
02 Jan 2000 01:36:13.360   3128.389985175706           -3859.917764978811          -4600.070863531737          6.804562734971048            2.2786522449885              2.715591999237921            27957791.34457009         -132504838.602726         -57447224.30395002        
02 Jan 2000 01:37:44.395   3730.118027037058           -3632.327917518923          -4328.839845183445          6.403349680917241            2.716938059723191            3.237920693531072            27960498.70176989         -132504356.9957186        -57447015.53299093        
02 Jan 2000 01:39:15.431   4292.189240336006           -3366.118135556388          -4011.583381145871          5.934054407721886            3.126338690110302            3.725825365605249            27963206.05869352         -132503875.3411037        -57446806.74141561        
02 Jan 2000 01:40:46.466   4808.622954004617           -3064.121157738843          -3651.677397879217          5.401670687017767            3.502497943469236            4.174114507183316            27965913.39197066         -132503393.6430391        -57446597.93102644        
02 Jan 2000 01:42:17.501   5273.930501164803           -2729.547316017492          -3252.947820019748          4.81185794123099             3.84141799243096             4.57802369313566             27968620.70954601         -132502911.9001119        -57446389.10121086        
02 Jan 2000 01:43:48.536   5683.166448024004           -2365.952680595812          -2819.632607007977          4.170885087023215            4.139496688968134            4.933260050609639            27971328.02081301         -132502430.1106505        -57446180.25124431        
02 Jan 2000 01:45:19.572   6031.980347188781           -1977.2019499202            -2356.33752710169           3.485565114885805            4.393565260400009            5.236047183378855            27974035.3320429          -132501948.2735386        -57445971.38064287        
02 Jan 2000 01:46:50.607   6316.661736888728           -1567.430106958924          -1867.990461108635          2.763187493851207            4.600921085863089            5.48316423331982             27976742.63019474         -132501466.3910969        -57445762.49041255        
02 Jan 2000 01:48:21.642   6534.182872265452           -1140.996929173536          -1359.787189481531          2.011437978138541            4.759358820866592            5.671982973212736            27979449.89646968         -132500984.4666722        -57445553.58200412        
02 Jan 2000 01:49:52.678   6682.235390106144           -702.4263452794172          -837.1191205195711          1.238291700542506            4.867197103098904            5.800499633482281            27982157.19311204         -132500502.4891838        -57445344.65061425        
02 Jan 2000 01:51:23.714   6759.241292993761           -256.3893928378564          -305.5529800175651          0.4519831287534694           4.923286553047248            5.867344436964851            27984864.46862516         -132500020.4677988        -57445135.70021673        
02 Jan 2000 01:52:54.750   6764.382570812401           192.3744622557862           229.2629565167136           -0.3391326387578642          4.927031349667617            5.871807311790711            27987571.74041314         -132499538.3994185        -57444926.72946838        
02 Jan 2000 01:54:25.784   6697.605336667238           639.0885724179445           761.6361021649943           -1.12663495675389            4.878392242900254            5.813841481560131            27990278.97585249         -132499056.2898526        -57444717.74088757        
02 Jan 2000 01:55:56.820   6559.619461628468           1079.009236335903           1285.913133845654           -1.902161260241334           4.777886287624959            5.694063148283685            27992986.20966799         -132498574.1329177        -57444508.73179387        
02 Jan 2000 01:57:27.855   6351.890717973828           1507.460331338252           1796.521265565628           -2.657468117102877           4.62658112096726             5.513744672341306            27995693.44936451         -132498091.9272765        -57444299.70160759        
02 Jan 2000 01:58:58.891   6076.62802409797            1919.88434017727            2288.029059771636           -3.384521182071068           4.426085671763662            5.274803500454126            27998400.68173315         -132497609.6752811        -57444090.65134841        
02 Jan 2000 02:00:29.926   5736.761037096429           2311.893010185919           2755.206800582525           -4.075584502623631           4.178533839479834            4.979782714976593            28001107.88341408         -132497127.3810934        -57443881.58282033        
02 Jan 2000 02:02:00.961   5335.900001834289           2679.322902377655           3193.092694628532           -4.723318445249662           3.886555249132406            4.631816180969452            28003815.08377556         -132496645.0394816        -57443672.49375548        
02 Jan 2000 02:03:31.996   4878.309549596579           3018.265120876949           3597.028301206919           -5.320832104798061           3.553256166787226            4.234605802176227            28006522.26479512         -132496162.6536567        -57443463.38554581        
02 Jan 2000 02:05:03.032   4368.848855191468           3325.119906731229           3962.723594653486           -5.8617795466881             3.182175911275353            3.792369574529173            28009229.45931786         -132495680.2177658        -57443254.25565411        
02 Jan 2000 02:06:34.067   3812.942372727994           3596.619919544477           4286.28471031305            -6.340400849580804           2.777265538760493            3.309816183405926            28011936.62476632         -132495197.7393962        -57443045.10736946        
02 Jan 2000 02:08:05.103   3216.495004045518           3829.881606496127           4564.275163752265           -6.751612662673934           2.342826053240379            2.792071365772546            28014643.78931192         -132494715.2135275        -57442835.93851548        
02 Jan 2000 02:09:36.138   2585.848717365389           4022.424315279156           4793.738628672261           -7.091041899473287           1.88347680850201             2.244640253100156            28017350.94918671         -132494232.6408308        -57442626.74938315        
02 Jan 2000 02:11:07.173   1927.713552294247           4172.199717734285           4972.234002630405           -7.355077608059608           1.404105253644155            1.673347480410832            28020058.0835551          -132493750.0250205        -57442417.54158259        
02 Jan 2000 02:12:38.209   1249.081456195442           4277.616874507915           5097.865277936446           -7.540915157013723           0.9098041733361956           1.084262392130619            28022765.21493324         -132493267.3620827        -57442208.31337384        
02 Jan 2000 02:14:09.244   557.1707513862059           4337.554497183287           5169.296155091377           -7.646577852053424           0.4058312389142406           0.483650836963005            28025472.33066425         -132492784.6542741        -57441999.06573509        
02 Jan 2000 02:15:40.279   -140.6681067761219          4351.375565195933           5185.767462548936           -7.670942703866944           -0.1024596354099052          -0.1221066385956505          28028179.45377812         -132492301.8974877        -57441789.79688609        
02 Jan 2000 02:17:11.314   -837.0087242406617          4318.932827137752           5147.103712914505           -7.613750126238919           -0.6096592233069134          -0.7265635696342154          28030886.55702742         -132491819.0965824        -57441580.50893308        
02 Jan 2000 02:18:42.349   -1524.446625722341          4240.571899440873           5053.716795812732           -7.475609398650903           -1.1103742636069             -1.323292517777682           28033593.6361304          -132491336.2523224        -57441371.20220731        
02 Jan 2000 02:20:13.384   -2195.675499706423          4117.126148979573           4906.599879209988           -7.257989644934691           -1.599282995527309           -1.90595125549451            28036300.70021813         -132490853.3630797        -57441161.87600303        
02 Jan 2000 02:21:44.419   -2843.561598959941          3949.907551354565           4707.316514741819           -6.963203717546061           -2.071189350411543           -2.468347349295836           28039007.75997309         -132490370.4269484        -57440952.52949417        
02 Jan 2000 02:23:15.455   -3461.225465921517          3740.690290773209           4457.981092811267           -6.594379286160243           -2.521082478752085           -3.004509101279125           28041714.85565084         -132489887.4367459        -57440743.15956704        
02 Jan 2000 02:24:46.490   -4042.07995040584           3491.705523266897           4161.252601634383           -6.15544960586492            -2.944164441471975           -3.508718550312366           28044421.89865207         -132489404.4082795        -57440533.77307396        
02 Jan 2000 02:26:17.525   -4579.960868895467          3205.596660526743           3820.281336590758           -5.651074688033852           -3.335945379353826           -3.975624890542992           28047128.93885968         -132488921.3326494        -57440324.36615694        
02 Jan 2000 02:27:48.561   -5069.151799030902          2885.403417930517           3438.689889402315           -5.08661317895018            -3.692261572815203           -4.400265994200082           28049835.99161055         -132488438.2071178        -57440114.93762925        
02 Jan 2000 02:29:19.596   -5504.446499573084          2534.532797377337           3020.5385668223             -4.468071206094407           -4.009320907272074           -4.778122595104589           28052543.03117213         -132487955.0362768        -57439905.48948143        
02 Jan 2000 02:30:50.632   -5881.217599140894          2156.714850667044           2570.272671483738           -3.802024394394875           -4.283752904543673           -5.105177913775821           28055250.06131016         -132487471.8194542        -57439696.02142211        
02 Jan 2000 02:32:21.668   -6195.459984304747          1755.965467898147           2092.678154838992           -3.0955522667264             -4.512640325810356           -5.377955320370016           28057957.08922987         -132486988.5553636        -57439486.5328937         
02 Jan 2000 02:33:52.703   -6443.830447087332          1336.548536574231           1592.836520138874           -2.356171535044932           -4.693548050003766           -5.593552750605555           28060664.09437715         -132486505.2476746        -57439277.02548681        
02 Jan 2000 02:35:23.739   -6623.689869313135          902.9217937125118           1076.060291488493           -1.591740644280276           -4.824553799983298           -5.749679323794162           28063371.08755574         -132486021.8944585        -57439067.49836551        
02 Jan 2000 02:36:54.775   -6733.126663844407          459.692618377701            547.8403294406614           -0.810381839982341           -4.904265216630193           -5.844675690953872           28066078.08677535         -132485538.4924993        -57438857.9501356         
02 Jan 2000 02:38:25.810   -6770.976044585575          11.5774056803379            13.79741481245868           -0.02040954965104298         -4.931833894705926           -5.877530762093699           28068785.06760321         -132485055.0461598        -57438648.38268834        
02 Jan 2000 02:39:56.846   -6736.836399316916          -436.6587949427779          -520.3896876109202          0.7697760275896618           -4.906967308473487           -5.847895918615637           28071492.02613163         -132484571.5561384        -57438438.79632648        
02 Jan 2000 02:41:27.881   -6631.07045280645           -880.2543088277259          -1049.046234941983          1.551780641927482            -4.82992965888318            -5.756086022951372           28074198.9865015          -132484088.0181233        -57438229.1891809         
02 Jan 2000 02:42:58.917   -6454.802861139974          -1314.490607434798          -1566.548903841775          2.317286104887921            -4.70154012133414            -5.603077330325794           28076905.93531838         -132483604.4345069        -57438019.56228864        
02 Jan 2000 02:44:29.953   -6209.905424997582          -1734.75450720915           -2067.399916235512          3.058159938315195            -4.523162075341743           -5.39049465317442            28079612.89626489         -132483120.8010578        -57437809.91381549        
02 Jan 2000 02:46:00.988   -5898.988992911279          -2136.567407079282          -2546.26188320644           3.76650691650466             -4.296697207043907           -5.120604332784096           28082319.80092499         -132482637.13             -57437600.24906036        
02 Jan 2000 02:47:32.023   -5525.350626737653          -2515.669143809201          -2998.057739913029          4.434816892928466            -4.024547025663262           -4.796268376398547           28085026.72891896         -132482153.4071073        -57437390.5618564         
02 Jan 2000 02:49:03.058   -5092.969973108749          -2868.021351136213          -3417.974748853497          5.055970721984454            -3.709610220549718           -4.420941307464337           28087733.6255607          -132481669.6421517        -57437180.8564396         
02 Jan 2000 02:50:34.095   -4606.433926588409          -3189.885403990238          -3801.557390169214          5.623377665117876            -3.355227787437493           -3.998604769650562           28090440.5516558          -132481185.8242657        -57436971.12809909        
02 Jan 2000 02:52:05.130   -4070.926242637377          -3477.831485538224          -4144.718167327453          6.130991374911278            -2.965175462751409           -3.533758510406197           28093147.44404152         -132480701.9647382        -57436761.38172844        
02 Jan 2000 02:53:36.166   -3492.137851656448          -3728.800575927296          -4443.811482428729          6.573419173653956            -2.543598398277305           -3.031342529263861           28095854.32007289         -132480218.0604677        -57436551.6159832         
02 Jan 2000 02:55:07.201   -2876.219197285052          -3940.125728657783          -4695.658992400807          6.945959560984328            -2.09497644539978            -2.496695705205438           28098561.1948336          -132479734.1087577        -57436341.82969445        
02 Jan 2000 02:56:38.237   -2229.719637107478          -4109.559484442862          -4897.582279564406          7.244650541170218            -1.624080015874839           -1.935503193579301           28101268.06342525         -132479250.1104837        -57436132.02324168        
02 Jan 2000 02:58:09.272   -1559.516233683784          -4235.299714048009          -5047.433649929961          7.466315180872776            -1.13591821474234            -1.353734613312384           28103974.91176236         -132478766.0681642        -57435922.19771671        
02 Jan 2000 02:59:40.308   -872.728694993194           -4316.010586282611          -5143.62112187696           7.608598573150134            -0.6356768847672107          -0.7575702111504162          28106681.76376046         -132478281.9775226        -57435712.35126561        
02 Jan 2000 03:01:11.344   -176.6622501111715          -4350.833253525101          -5185.121160666909          7.669986674730771            -0.1286769983064166          -0.1533512750159063          28109388.60611913         -132477797.8409371        -57435502.48491935        
02 Jan 2000 03:02:42.379   521.2779768410578           -4339.397705084082          -5171.492804729036          7.64982720203885             0.379687710871819            0.4524941934953685           28112095.4213979          -132477313.6615276        -57435292.60003029        
02 Jan 2000 03:04:13.414   1213.67629158835            -4281.825863743954          -5102.881355979675          7.548335090025278            0.884015809925607            1.05352901738893             28114802.2282784          -132476829.4359527        -57435082.69515004        
02 Jan 2000 03:05:44.449   1893.16813430011            -4178.730334363036          -4980.016888459562          7.366590286099299            1.378943111247002            1.643360406811662            28117509.01461938         -132476345.1663846        -57434872.77122021        
02 Jan 2000 03:07:15.485   2552.54096931038            -4031.204743147358          -4804.202735128693          7.106520719450257            1.859216158372735            2.215727536149923            28120215.82870986         -132475860.8441832        -57434662.82449544        
02 Jan 2000 03:08:46.521   3184.769643450234           -3840.820470623483          -4577.311594374928          6.770896541678399            2.319717980236034            2.764532236751689            28122922.61074474         -132475376.480049         -57434452.85961416        
02 Jan 2000 03:10:17.557   3783.141104455833           -3609.599241443762          -4301.752863815945          6.363281805975367            2.755558933383185            3.283947258464492            28125629.39827454         -132474892.0672624        -57434242.87366367        
02 Jan 2000 03:11:48.592   4341.284440748805           -3340.003246207878          -3980.460867944566          5.888017053104228            3.162098582306009            3.768442345600259            28128336.14916757         -132474407.6133639        -57434032.86991254        
02 Jan 2000 03:13:19.627   4853.27538570376            -3034.89425184572           -3616.846127780657          5.350147228007575            3.535021818111503            4.212874951633315            28131042.91098339         -132473923.1098413        -57433822.84467091        
02 Jan 2000 03:14:50.663   5313.664962954238           -2697.518967807975          -3214.77792097618           4.755395882192076            3.870359723149014            4.612515104694784            28133749.65651558         -132473438.5615641        -57433612.80004963        
02 Jan 2000 03:16:21.698   5717.559414519671           -2331.463882638215          -2778.530458137739          4.110085556131096            4.164547788945602            4.96311478900621             28136456.39086595         -132472953.9676193        -57433402.73565288        
02 Jan 2000 03:17:52.733   6060.664827414416           -1940.620702148999          -2312.741693648768          3.421076850998006            4.41445842127201             5.260946682908698            28139163.11560359         -132472469.3277258        -57433192.65135888        
02 Jan 2000 03:19:23.769   6339.334510417017           -1529.142813312952          -1822.361441355326          2.695691679833074            4.617435448366439            5.502845284162578            28141869.84397953         -132471984.6395108        -57432982.54613898        
02 Jan 2000 03:20:54.805   6550.602861906976           -1101.409234789793          -1312.608412477173          1.941649716733495            4.771318789541285            5.6862363088481              28144576.54845137         -132471499.9079061        -57432772.42213111        
02 Jan 2000 03:22:25.840   6692.224889589747           -661.9673318079005          -788.9019458620642          1.166967410198758            4.874473240504186            5.809170996375221            28147283.23214903         -132471015.1323519        -57432562.27909254        
02 Jan 2000 03:23:56.874   6762.695875060264           -215.4877781763857          -256.8083338018454          0.3798785866686317           4.925802796604824            5.870343179264422            28149989.90437039         -132470530.3111832        -57432352.11630157        
02 Jan 2000 03:25:27.910   6761.266502795374           233.2852199224074           278.0184989416673           -0.4112532988402495          4.92476167246889             5.869102415835085            28152696.58154376         -132470045.441457         -57432141.93248241        
02 Jan 2000 03:26:58.945   6687.951238286566           679.5785892161957           809.8902251485152           -1.198013902163753           4.871360404450487            5.805461262825067            28155403.25315442         -132469560.5250563        -57431931.72845134        
02 Jan 2000 03:28:29.980   6543.530559580655           1118.644150151753           1333.148184777858           -1.972032763718543           4.766167476038556            5.680097212474641            28158109.89952003         -132469075.5655076        -57431721.50573705        
02 Jan 2000 03:30:01.016   6329.536623575452           1545.821629912547           1842.238480958127           -2.725094392742148           4.610298877493713            5.4943402501862              28160816.57004853         -132468590.5539579        -57431511.26050185        
02 Jan 2000 03:31:32.052   6048.247970370952           1956.561173243547           2331.738807343352           -3.449177951122746           4.405414248611105            5.250168257648019            28163523.21409641         -132468105.4994815        -57431300.99667931        
02 Jan 2000 03:33:03.088   5702.652831839913           2346.499816779017           2796.449586668062           -4.136592068281977           4.153690153469272            4.95017516292021             28166229.85803521         -132467620.3973525        -57431090.7122209         
02 Jan 2000 03:34:34.124   5296.427164858726           2711.489670896558           3231.42755657308            -4.780024522335383           3.857804080306105            4.59755187222941             28168936.48812638         -132467135.2500331        -57430880.40819387        
02 Jan 2000 03:36:05.159   4833.890719304575           3047.649966536015           3632.047796588935           -5.372633992265897           3.520902442389152            4.196048134891006            28171643.10188313         -132466650.0579693        -57430670.08479157        
